id,uri,prefLabel,definition
SDN:L22::TOOL1288,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1288/,Thermo Finnigan {Thermo Fisher Scientific} DELTAplus Advantage isotope ratio mass spectrometer,"A fully automated isotope ratio mass spectrometer, designed for all dual-inlet and continuous-flow applications which do not require Deuterium-to-Hydrogen (D/H) capability. This model is an evolution of the DELTAplus, and features new electronics with extended dynamic range signals (up to 50 V), as well as computer-controlled amplification ranges, ionsource potentials and system parameters. It was developed to determine isotope ratios of e.g. 13C/12C, 15N/14N, 18O/16O, 34S/32S in dual inlet (which also allows D/H determination) and continuous flow modes. The instrument uses the ISODAT 2.0 software package for set-up, tuning and automatic operation. Like its predecessor DELTAplus, the DELTAplus Advantage has a mass range of 1 - 70 Dalton at 3kV acceleration voltage for all gas species. The instrument was originally manufactured by Thermo Finnigan, which was acquired by Thermo Electron and later Thermo Scientific (part of Thermo Fisher Scientific)."
SDN:L22::TOOL0958,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0958/,RPS MetOcean CM 04 PUV current meter,"An acoustic current meter designed for the study of high frequency current phenomena, with added capability of recording directional waves and tides. It has 4 piezoelectric transducers positioned by an acoustic mirror, a fluxgate compass, temperature sensor and pressure sensor. Sampling interval is 1 minute in tide mode and between 0.5 and 3 hours in burst (wave) mode."
SDN:L22::TOOL0996,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0996/,British Antarctic Survey N70 Plankton Net,A British Antarctic Survey-rebuilt version of the Nansen N70 net as described in Ward et al. 2012 used to collect zooplankton samples.
SDN:L22::TOOL1028,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1028/,Airmar Ultrasonic WeatherStation WX series,"Airmar Ultrasonic WeatherStation WX series instruments (100WX, 110WX, 150WX and 200WX) are compact meteorological stations designed to provide real-time, site-specific weather information. The instruments combine up to seven sensors to measure apparent wind speed and direction, barometric pressure, air temperature, relative humidity, dew point and wind chill temperature. Ultrasonic wind readings are taken for wind speeds up to 40 m/s. Apparent wind models (100WX and 110WX) are designed for fixed platforms; apparent and true wind models (150WX and 200WX) are designed for moving platforms."
SDN:L22::TOOL0736,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0736/,Omega KFH series strain gauge,"Pre-wired, miniature strain gauges. The series contains linear pattern precision gauges (0.3 mm to 20 mm grids), planar XY pattern (Tee Rosette) (0 / 90 degrees) gauges (0.6 to 6 mm grids) and planar rosette pattern (0 / 45 / 90 degrees) gauges (0.6 to 6 mm grids). All models are available with 1 or 3 meter leads, 120 or 350 nominal resistance (ohms). Resistance tolerance, +/- 0.35 % (+/- 1 %, with 0.6 mm and 1.5 mm grid length). Gauge factor, ~2. Gauge factor tolerance, +/- 1 % (+/- 1.5 %, with 0.6 mm and 1.5 mm grid length)."
SDN:L22::TOOL0755,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0755/,SeaBeam 2000 multibeam echo sounder,"SeaBeam sensors are now manufactured by L-3 Communications Elac Nautik GmbH. The Seabeam 2000 is a multi-beam echo sounder of which a single swath covers an angular range of -60 degrees to 60 degrees from the vertical direction with 121 beams. This instrument was developed in the 1980s, and has now been discontinued."
SDN:L22::TOOL2110,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2110/,Hydroptic Underwater Vision Profiler 5 High Definition {UVP5} imaging sensor,"A submersible imaging sensor designed to study particles and zooplankton simultaneously and to quantify them in a known volume of water. The UVP counts and sizes all objects > 100 um and records images of aggregates and plankton > 700 um. It is usually operated as a stand-alone system, attached to a CTD-Rosette frame. The UVP5 acquires only in-focus images in a volume of water delimited by a light beam issued from red light-emitting diodes (LEDs) in approximately 100 microsecond flashes. The collimated light beam illuminates a sampling volume of approximately 1 litre per image which are acquired and processed at up to 20 Hz. When interfaced with conventional CTD measuring devices, the total abundance of particles can be displayed in real time, integrated with the CTD data. The system has a typical depth range of 6000 m. The HD model is equipped with a 4 megapixel camera (pixel size: approximately 90 um)."
SDN:L22::TOOL0793,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0793/,Furuno DS 50 and DS 50T Doppler speed log,"The Furuno DS-50 is a 3-beam Doppler speed log providing display of speed over a wide range from -10.0 to 40kt. Speeds are detected relative to ground or water both fore/aft and athwartship. This model operates at 440kHz, and has speed accuracy of 0.1kt. The DS 50T is supplied with an additional transceiver unit."
SDN:L22::TOOL0514,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0514/,Metrohm microAutolab potentiostat/galvanostat,"A computer-controlled compact potentiostat/galvanostat for electrochemical research and electroanalysis. It has a potentiostat bandwidth of 500 kHz, an input impedance of >100 GOhm and features an analog integrator. The instrument can supply a maximum current of 80 mA with an accuracy of 0.2% and a resolution of 0.0003%. Potential accuracy is 0.2% and potential resolution is 3 uV.  The instrument can perform almost all elelctrochemical techniques including voltammetry, fuel cell, battery, biosensors, electroplating, coatings and corrosion. The NOVA software controls the microAutolab II version, which has an external USB interface, and the microAutolab III version, which features an integrated USB interface inside the instrument. microAutolab I is not supported in NOVA."
SDN:L22::TOOL0533,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0533/,DTU Nutech GM-25-5A beta Multicounter system,"A laboratory instrument designed to count beta particles emitted by a sample using the Geiger-Muller principle. A steady gas stream of argon (99%) and isobutene or propane (1%) becomes ionised due to beta particle emission from the sample, and the ionised gas particles are collected within a high voltage field, detected as an electric current pulse and recorded as a counting event. A guard counter allows the removal of the cosmic background radiation signal. The instrument is typically placed inside a lead shielding to reduce the ambient background radiation."
SDN:L22::NETT0107,http://vocab.nerc.ac.uk/collection/L22/current/NETT0107/,Modified N70 net - Currie ans Foston (1957),A modified version of the Nansen net with a large depth-flowmeter mounted mid-way down the middle of the cylinder portion of the net.
SDN:L22::NETT0126,http://vocab.nerc.ac.uk/collection/L22/current/NETT0126/,Opening-closing mechanism for plankton nets - Bourdillon et al. (1978),"A double messenger system to allow a ring net to be sent down closed, opened at depth, and then closed again by a second messenger [Wiebe and Benfield 2003 Plate 7 A]"
SDN:L22::NETT0164,http://vocab.nerc.ac.uk/collection/L22/current/NETT0164/,Vertical and horizontal closing nets with flow meter - Nansen (1915),Construction has a 35 to 100 cm net diameter (but up to 300 cm for Murray and Hjort Expedition of 1910); 50 cm cylindrical portion of canvas; 150 cm long conical section of silk (no size given) [Wiebe and Benfield 2003 Plate 5 A].
SDN:L22::NETT0183,http://vocab.nerc.ac.uk/collection/L22/current/NETT0183/,Rough Bottom Otter Trawl,"A cone-shaped net kept opened horizontally by two otter boards, and vertically by floats on the upper edge (floatline) and weights on the groundrope. The groundrope is also equipped with bobbins to prevent the leading margin of the trawl from being damaged; on particularly rough grounds, special rock hopper gears are used. Codend mesh size varies depending on species of fish sampled. The net is connected to the ship by a steel cable."
SDN:L22::TOOL1940,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1940/,Axis Communications Q1755 network camera,"The indoor Q1755 network camera is designed for securing areas where high-quality identification is needed, e.g. passport control, airports, etc. It produce HDTV 1080p or 720p video, using a CMOS image sensor, with autofocus and pan/tilt capacity. The camera offers video motion detection, audio detection, active tampering alarm. The camera is encased in zinc. They use power over Ethernet (PoE), and have local memory storage. Also available in an ""-E"" outdoor version, with an impact resistant aluminium enclosure. The image sensor size is 1/3, minimum colour lux 2, minimum b/w lux 0.2. Maximum video resolution 1920X1080 at 30 frames per second. The lens has a focal length of 5.1 - 51 mm, with horizontal view between 50 and 5.4 deg, 10x optical zoom and 12x digital zoom."
SDN:L22::TOOL1478,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1478/,Unspecified binoculars,"An optical device that renders distant objects more distinct by enlarging their images on both retinas of the observer. They are used for observation of distant objects on the Earth's surface. Unlike telescopes, binoculars present two images from slightly different viewpoints, producing a merged view with an impression of depth for the observer. Reflected visible light is converged via two objective lenses to magnify the view, which is initially inverted. An erect (non-inverted) image is achieved either by an erecting lens or a prism. Porro prism binoculars use a pair of porro prisms in a Z configuration to erect the image, offering a bright image and good depth sensation. Roof prism binoculars are more compact as the objectives lenses are in line with the eyepieces, but produce images with reduced brightness. Very small instruments may be of the Galilean type, which yields an erect image using a positive objective lens and a negative eyepiece lens. Hand-held binoculars typically use objective lenses 25 to 50 mm in diameter with 7x to 10x eyepiece magnification, but this can vary."
SDN:L22::TOOL1497,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1497/,High Tech Inc HTI 96-Min hydrophone series,"Precision, low noise, deep water acoustic sensors. The hydrophone/preamplifier is mounted inside the ceramic cylinder and interfaces the active element to the signal conditions electronic via an underwater connector. They are widely used in the seismic industry for ocean bottom cables and nodal systems. HTI hydrophones are highly customizable. Some of these customizations include: Pre-Amplifier Gain, Pre-Amplifier Filter Settings, Bulkhead Mounting Endcaps, Cable Type, and Cable Length. Sensitivity: Without Pre-Amp = 201 dB re: 1V/&micro;Pa (8.9 V/bar); With Pre-Amp, Max = 165 dB re: 1V/&micro;Pa (562 V/bar), Min = 240 dB re: 1V/&micro;Pa (0.1V/bar). Frequency Response is between 2 Hz and 30 kHz. Preamplifier Type: Voltage Mode, or Current Mode. The maximum operating depth is 3048 meters."
SDN:L22::TOOL1237,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1237/,Ohaus Adventurer Analytical and Precision balances,"A series of laboratory instruments used to measure sample mass over the range 0-8200 g dependant on the model used. The up-to 320g range has a readability of 0.0001 g, a reproducibility standard deviation of 0.0001 g and a typical stabilisation time of 3 sec. Models with a capacity of between 220 and 520 g have a readability of 0.001 g, reproducibility standard devation of 0.001 g and typical stabilisation time of 2 sec. Models with a capacity of between 620 and 5200 g have a readability of 0.01 g, reproducibility standard devation of 0.01 g and typical stabilisation time of 1.5 sec. Models with a capacity of between 5200 and 8200 g have a readability of 0.1 g, reproducibility standard devation of 0.1 g and typical stabilisation time of 1.5 sec. All models have a temperature range of 10-30 degC."
SDN:L22::TOOL1256,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1256/,Unspecified Institute of Oceanographic Sciences 10 kHz echosounder,"A bathymetric echosounder manufactured by the Institute of Oceanographic Sciences (now National Oceanography Centre), operating at 10 kHz. The instrument is mounted with a 12 kHz acoustic transceiver unit. The equipment is located in the main instrument control room with a display computer."
SDN:L22::TOOL0907,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0907/,Omega ON-950 44005 thermistor,A precision thermistor in a small SST housing with a #8-32 stud (ON-950 mounting). The bare thermistor (model 44005) has a base resistance of 3000 Ohms and a resistance change of 42 Ohms per 50 C.
SDN:L22::TOOL0926,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0926/,Trimble 4000DS Global Positioning System receiver,"The Trimble 4000DS Differential Surveyor is similar to the 4000RS (a Maxwell-based receiver that is oriented toward precision positioning applications. It is intended for use as a DGPS base station, generating RTCM-104 corrections). The 4000Ds can apply RTCM-104 corrections to the satellite data it receives in order to generate accurate position fixes in real time."
SDN:L22::TOOL2098,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2098/,Gill Instruments MaxiMet Marine GMX560 weather station,"A multiparameter compact weather station designed for use in marine environments. The GMX560 outputs five measured meteorological parameters: Wind speed and direction, temperature, humidity, and pressure, in addition to multiple derived parameters. This instrument comes with optional heating function and optional integrated GPS capability, GPS timestamp and calculation of true wind if the platform is moving. Wind speed - range: 0 - 60 m/s; accuracy up to 0.3 m/s RMSE; resolution: 0.01 m/s. Wind direction - range: 0 - 360 degrees; accuracy up to +/- 3 degrees; resolution: 1 degree. Air temperature - range: -40 - 70 degrees C with heating; accuracy: +/- 3 degrees; resolution: 0.1 degree. Relative humidity - range: 0 - 100 percent RH; accuracy: +/- 2 percent RH; resolution: 0.1 percent RH. Barometric pressure - range: 300 - 1250 hPa; accuracy: +/- 0.4 hPa (absolute), +/- 0.08 hPa (relative); resolution: 0.1 hPa."
SDN:L22::TOOL0945,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0945/,Digitron 2000 series 2028T Thermometer,Digitron 2000 series are a range of hand-held digital thermometers. The 2028T model provides readings in seconds with an accuracy of 0.2 percent. Temperature measurements are available in Celsius or Fahrenheit with a temperature range of 200 degC to +1350 degC/ -328 degF to +2462 degF.
SDN:L22::TOOL0983,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0983/,Plymouth Marine Laboratory 63-um Bongo net,Plankton net described as 63 micron Bongo net as used during e.g. the UK Marine Productivity (MarProd) programme for work on Oithona copepods; designed with double circular (ring) mouth piece with measurements: diameter (metre)=0.36; with opening area (square metre)=0.102; with total filtering net length (metre)=2; with filtering net shape conical; with additional features: cod-end diameter=0.085 m; with mesh size (millimetre)=0.063; and equipped with NO closing mechanism.
SDN:L22::TOOL0359,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0359/,Institut Francais du Petrole Flexotir seismic source,"A seismic source whereby small charges (50-150g) are propelled through a rubber hose by water under pressure into an empty, perforated sphere where they are detonated. The holes in the sphere allow the water repelled by the explosion to flow in and out, thus dissipating some of the energy in the bubble effect. Flexotir was commonly used as an energy source for seafloor seismic surveys during the 1970s."
SDN:L22::TOOL1015,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1015/,Vaisala PTB330 digital barometer,"A series of class A and B barometers designed for meteorology, aviation, laboratories and demanding industrial applications. It uses a BAROCAP silicon capacitive absolute pressure sensor developed by Vaisala. The measurement is based on an advanced RC oscillator and reference capacitors against which the capacitive pressure sensor is continuously measured. The microprocessor of the barometer performs compensation for pressure linearity and temperature dependence. It is available with one, two or three modules. Each module has its own adjustment coefficients for different reference pressures across the entire temperature range. It is available with digital (RS-232 or RS-422/485) or analogue output (voltage or current). The instrument can operate over a pressure range of 50 to 1100 hPa or 500 to 1100 hPa and a temperature range of -40 to 60 degC. The best accuracy achieved is +/- 0.1 hPa at 20 degC using a class A sensor and +/- 0.2 using a class B sensor."
SDN:L22::TOOL0704,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0704/,Gill Instruments WindObserver II anemometer,"The WindObserver II is a solid state ultrasonic anemometer, with a stainless steel housing suitable for marine and offshore applications. It measures wind speed and direction over ranges of 0 - 65 m/s and 0 - 359 degrees respectively."
SDN:L22::TOOL0742,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0742/,C & C Technologies C-Nav2000 satellite positioning system receiver,"A 10-channel all-in-view L-band receiver, the C-Nav2000 produces positional fixes with a horizontal accuracy of <10 cm and a vertical accuracy of <30 cm. The instrument has a range of user-programmable output rates."
SDN:L22::TOOL0780,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0780/,Vaisala PA11 digital barometer,An aviation quality digital barometer providing accurate and reliable pressure measurement over the range of 800 to 1050 mb. It had a unique construction consisting of three independently operating sensors controlled by a microprocessor. Triple redundancy ensured excellent long-term stability and measurement accuracy. Short term accuracy was determined by WMO as about 0.2 hPa and long-term accuracy (over approximately a year) was determined as approximately 0.35 hPa or 0.45 hPa if subjected to temperature variations in excess of 20 degC.
SDN:L22::TOOL0299,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0299/,GRIMM 1.108 aerosol spectrometer,"An instrument that measures size-resolved aerosol abundances in the atmosphere. The ambient air sample is size-classified by a Differential Mobility Analyser, then counted by an Optical Particle Counter. The sample exits the OPC and is deposited on a PTFE filter. The filter may be removed for subsequent, bulk gravimetric or chemical analysis."
SDN:L22::TOOL1649,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1649/,4-Deep Inwater Imaging HoloSea S7 submersible holographic microscope,"A submersible holographic microscope for use in water profiling and monitoring applications, as well as particle, phytoplankton and zooplankton imaging for counts and morphological analysis. It outputs up to 22 images per second in real-time. It uses the principle of digital inline holography (DIH) to produce enlarged images of an object and its 3D structure. A laser is directed into a pinhole from which a spherical wave emanates. The wave illuminates the object and forms a geometrically magnified diffraction pattern on a charged couple device (CCD) screen. The interference pattern produced is displayed as a hologram stored as a digital image. The 3D structure of the object from the 2D hologram is reconstructed using a numerical algorithm (Kirchhoff-Helmholtz transform). The HoloSea S7 can be towed at 8 knots. The laser light source has a wavelength of 405 nm. It is pressure rated to 500 m with a cable depth of 100 m, but custom 6000 m rated models are also available."
SDN:L22::TOOL1668,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1668/,Technicap PPS 3-3 24S sediment trap series,A mooring sediment trap designed for long-term continuous deployments. It is used for the determine the flux of settling particles in-situ. It uses a funnel to collect passing settled particles into one of a set of bottles mounted on a carousel. The bottles are changed after a set period of time. It consists of a cylindro-conical funnel (collecting area of 0.125 m2) with a phenolic composite baffle (cell dia. 9.5 mm) to prevent large objects clogging the system. The trap is fitted with 24 x 250 ml or 24 x 500 ml polypropylen sampling bottles. It is capable of 18 month deployments (24 months with Lithium batteries) and has a sampling interval of 1 minute. It has a maximum operating depth of 1000 m (PETP) or 5000m (Aluminium) or 6000m (Titanium).
SDN:L22::TOOL1687,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1687/,Vaisala HUMICAP 180R HMP155 humidity and temperature probe,"A humidity and temperature sensor which utilises the Vaisala HUMICAP 180R sensor designed for long term stability in high-humidity environments. The sensor head is warmed to ensure the humidity level inside stays below the ambient level, to reduce the risk of condensation forming on the probe and corrupting the measurements. The instrument is also capable of measuring dew point, frost point temperature, wet bulb temperature, and mixing ratio. The instrument features a membrane filter to speed up the relative humidity measurement, for use in environments with fast changing temperatures. The HMP155 measures humidity between 0 and 100 % relative humidity, at an accuracy of +/- 1 % for measurements between 0 and 90% relative humidity, and +/- 1.7 % for measurements between 90 and 100 % relative humidity, at ambient temperatures of 15 to 25 degC. At temperatures outside this range, humidity measurement accuracy ranges from 1.8 to 4.6 % relative humidity. The HMP155 measures temperature within an observational range of -80 to 60 degC, at an accuracy of between +/- 0.12 and 0.45 degC depending on the ambient temperature and output setting."
SDN:L22::NETT0132,http://vocab.nerc.ac.uk/collection/L22/current/NETT0132/,ORI-200 - Omori (1965),Has a 160 cm diameter mouth opening with 2x70 cm long cylinder sections plus 2 conical sections 450 cm. All 1.97 mm mesh. Equipped for a Motoda double releasing mechanism.
SDN:L22::NETT0151,http://vocab.nerc.ac.uk/collection/L22/current/NETT0151/,Scotia closing plankton net - Bruce (1904),Essentially like the Nansen net (construction has a 35 to 100 cm net diameter 50 cm cylindrical portion of canvas; 150 cm long conical section of silk).
SDN:L22::NETT0170,http://vocab.nerc.ac.uk/collection/L22/current/NETT0170/,WP3 net - UNESCO Working Party 3 (1968),"A non-closing net with a 1.13 m diameter mouth opening (1 m^2). The cylinder is 57 cm long and the cone is 200 cm long. It uses 1 mm nylon mesh as standard, although others may be used (e.g. 300 um).  The cod-end is a non-filtering canvas cylinder 12 cm in diameter by 12 cm in length. A flowmeter is mounted offset in the mouth."
SDN:L22::TOOL1427,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1427/,Analytical Sciences Thermalox TOC and TNb (thermal oxidation) elemental analyser series,"A series of bench-top, thermal oxidation systems. The instruments are designed for use in aqueous systems and solids. They primarily measure Total Organic Carbon (TOC) and Total Nitrogen (TN). Analysers use catalytic thermal oxidation to convert carbon or nitrogen species to either carbon dioxide (CO2) or NOx gases. CO2 is analysed using non-dispersive infrared detectors. The influence of total inorganic carbon (TIC) can be determined by introducing an aliquot of sample into a heated TIC reactor containing phosphoric acid that reacts with carbonate to form CO2. NOx is analysed using vacuum chemiluminescence detectors that utilize the chemiluminescent reaction between NO and O3 to determine the NO concentration. Because NO2 is also present as an oxidant, this is reduced in a special reduction furnace to NO. Analysers are available as separate stand-alone instruments that analyse TOC and TNb, or as a combined TOC/TNb system. The standard deviation is 20ppb for carbon and 10ppb for nitrogen."
SDN:L22::TOOL1484,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1484/,Kongsberg EM 2040P multibeam echosounder series,"A shallow water multibeam echo sounder for high resolution mapping and inspection applications. As an option the EM 2040P can be delivered with the dual swath capability, allowing a sufficient sounding density along track at a high vessel speed. Also optionally, the sonar head can be delivered with mounts for motion sensor and sound speed sensor, factory aligned for ease of mounting. The operating frequency range is from 200 to 400 kHz. The operator can choose the best operating frequency for the application: 300 kHz for near bottom, 200 kHz for deeper waters and 400 kHz for very high resolution inspection. The system has an output sample rate up to 60 kHz. The system can effectively operate with very short pulse lengths - the shortest pulse is 14 microseconds, which gives a raw range resolution of 10.5 mm. The angular coverage for the 200 and 300 kHz is 140 degrees, allowing coverage of 5.5 times water depth. For the 400 kHz mode the angular coverage is 120 degrees."
SDN:L22::TOOL1205,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1205/,Simrad EK80 echo sounder,"A high precision scientific echo sounder, designed to simultaneously operate frequencies ranging from 10 to 500 kHz. EK80 is a modular echo sounder system, and can operate with a combination of split and single beam transducers facilitated by a built-in calibration application. This system was built in succession to the EK60 echo sounder."
SDN:L22::TOOL0553,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0553/,DGT Research Diffusive Gradients in Thin Films trace metal sampler,"A device designed to measure concentrations of dissolved metal species in water. It comprises a plastic casing that contains a Chelex resin impregnated in a hydrogel to accumulate metals. The resin layer is overlain by a diffusive layer of hydrogel and a filter. Ions diffuse through the filter and diffusive layer to reach the resin layer, thereby establishing a constant concentration gradient in the diffusive layer that allows the quantitative measurement of labile species in solution through laboratory analysis."
SDN:L22::TOOL2009,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2009/,Kongsberg EM 3000 multibeam echosounder,"A 40 kHz ping-rate multibeam echosounder designed for high resolution seabed mapping and inspection. The EM 3000 can be configured to use single (3000S) or dual (3000D) transducers. The dual transducer system increases the shallow-water coverage up to 10-x the water depth, and increases the number of measurements per ping from 120 to 220. The system features a Processing Unit (PU) which performs the beamforming and bottom detection, and further controls the gain, ping rate and pitch compensation of the transmit beam. The PU is available as two versions; one for surface use and one for subsea use. It has an operating depth from 1 to 150 m below its transducers. It allows use on survey launches and subsea vehicles to 1500 m water depth. It features a 1.5 degrees beam width and an operating frequency of 300 kHz. It has a maximum swath width 200 m in deep water, while for shorter ranges the swath width maybe up to about four times water depth."
SDN:L22::TOOL1243,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1243/,Scientific Computer Instruments RaDeCC delayed coincidence counting system,"A delayed coincidence counting system originally developed by Giffin et al. (1963), and modified by Moore and Arnold (1996). Measures radium isotopes (224Ra, 223Ra and 226Ra) in water samples. The system records decay events in three different channels, depending on the time elapsed between two subsequent signals, which reflect the half-lives of decay products in radium decay chains. It consists of a scintillation cell connected to a photomultiplier to detect radioactive decay events, an electronic gateway system, which registers counts and splits the registered events into different channels, depending on the time elapsed until the next event happens, and a pump, which continuously pumps helium through the sample (on an acrylic fibre coated with manganese dioxide, Mn fibre), and subsequently through the scintillation chamber. Further description can be found in https://doi.org/10.4319/lom.2013.11.594."
SDN:L22::TOOL1262,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1262/,British Geological Survey Deep Tow Boomer,"A British Geological Survey-built seismic tool, designed to be towed behind a ship within a water depth range of 100m - 2000m. The DTB has a vertical resolution of 1m, and acoustic penetrations of up to 150m."
SDN:L22::TOOL1281,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1281/,R2Sonic SONIC 2024 wideband multibeam echosounder,"A broadband - wideband high resolution shallow water multibeam echosounder. It is particularly suited to small survey vessel, ROV and AUV operations in the hydrographic,  dredging, defence and research sectors. It primarily measures bathymetry elevation and consists of a projector, receiver and dry-side Sonar Interface Module (SIM). Sonar operation is controlled via  graphical user interface on a PC or laptop. Commands are transmitted via Ethernet interface to the SIM, which supplies power to the sonar heads, synchronizes multiple heads, time tags sensor data,  relays data to the workstation and relays commands to the sonar head. The receiver head decodes the sonar commands, triggers the transmit pulse, then receives, amplifies, beamforms, bottom detects,  packages and transmits the data through the SIM via Ethernet to the control PC. Key characteristics of the SONIC 2024 include user selectable operating frequencies, with flexibility to trade off  resolution, range and controlling interference from other active acoustic systems. It has variable swath coverage selections from 10 to 160 degrees, the ability to rotate the swath sector, as well  as roll stabilisation. The frequency and swath coverage may also be selected in real-time. Frequency ranges from 170 kHz - 450 kHz at 1 Hz resolution (optional 700 kHz). Number of soundings up to  1024 per swath, per head. The pulse length is 15 to 1115 micro-seconds, ping rate is up to 60 Hz and depth rating is 100m."
SDN:L22::TOOL0970,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0970/,Varian 3800 gas chromatograph,"A laboratory instrument that separates and analyses gas mixtures in water or air using gas chromatography. In a standard configuration, the instrument accommodates up to three injectors, an autosampler, a column oven with three or more capillary columns and up to three detectors running simulaneously. The sample is vapourised then transported along the column within an inert gas flow. The carrier gas may be air, helium, hydrogen, nitrogen or argon-methane depending on the type of detector used. The system interfaces with traditional liquid autosamplers as well as a wide range of automated sample preparation devices. The column oven accepts packed or fused silica capillary columns and a range of injectors may be used including Split/Splitless, Programmable Temperature Vaporising, Septum-Equipped, On-Column,/Packed and Flash injectors. The system can be fitted with a variety of detectors  including Flame Ionization (FID), Thermal Conductivity (TCD), Electron Capture (ECD), Thermionic Specific (TSD) and Pulsed Flame Photometric (PFPD). The PFPD provides selective detection for sulfur, phosphorus, nitrogen, and 25 additional elements. A time-gated electrometer and optical filters eliminate background signal from hydrocarbon interferences. The platform supports a wide range of GC analyzers from a single Gas Sampling Valve with packed column for permanent gas analysis to an advanced four-valve, three-channel system with multiple columns for Refinery Gas Analysis. The instrument was originally manufactured by Varian, Inc., which was bought by Agilent Technologies in 2010."
SDN:L22::TOOL1002,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1002/,Thermo Fisher Scientific XSeries 2 quadrupole inductively coupled plasma mass spectrometer,"The Thermo Scientific XSeries 2 is a benchtop inductively coupled plasma mass spectrometer (ICP-MS) which is designed for the concentration determination of a wide variety of different metals with sub ppb detection limits. The quadrupole analyser is pumped by a split flow turbo pump backed by a single rotary. The high capacity pumping system enables the use of diluted reactive gases such as 7 % H2 in He or 1 % NH3 in He to be used in CCT mode rather than undiluted H2 or NH3 thereby eliminating potential corrosion problems and enhancing instrument reliability and operator safety. The instrument can be coupled with additional systems to increase the measuring capability (such as laser ablation, liquid chromatography and gas chromatography. The XSeries 2 is an update to the X Series ICP-MS."
SDN:L22::TOOL1021,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1021/,Thermo Fisher Scientific DELTA V Plus isotope ratio mass spectrometer,"The Thermo Scientific DELTA V Plus is an isotope ratio mass spectrometer designed to measure isotopic, elemental and molecular ratios of organic and inorganic compounds. The DELTA V Plus is an enhanced model of the DELTA V series of isotope ratio mass spectrometers, which can be upgraded from the DELTA V Advantage. The DELTA V Plus can be operated in Continuous Flow or Dual Inlet mode and can accommodate up to 10 collectors, ensuring flexibility to cover many applications. The DELTA V Plus is controlled by an automated, integrated Isodat software suite. A magnet, whose pole faces determine the free flight space for the ions, eliminates the traditional flight tube. The magnet is designed for fast mass switching which is further supported by a fast jump control between consecutive measurements of multiple gases within one run. The sample gas is introduced at ground potential, eliminating the need for insulation of the flow path, ensuring 100 percent transfer into the ion source. The amplifiers register ion beams up to 50 V. The DELTA V Plus has refined optics, enabling greater ion transmission than the DELTA V Advantage. It has a sensitivity of 800 molecules per ion (M/I) in Dual Inlet mode and 1100 M/I in Continuous Flow mode. It has a system stability of < 10 ppm and an effective magnetic detection radius of 191 nm. It has a mass range of 1 - 96 Dalton at 3 kV."
SDN:L22::TOOL1961,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1961/,Unspecified Folsom Plankton sample splitter - McEwen et al. 1954,"A device for sub-sampling of plankton and ichthyoplankton samples by splitting, developed by Dr. Folsom of the Scripps Institute of Oceanography. Ideally suited for splitting plankton samples with minimal debris. A measured volume of plankton sample is placed in the undivided section of the drum. This is rotated 120 degrees to divide the stirred sample with a separating blade. Standard Methods suggests splitting until a subsample of 200-500 individuals is obtained."
